,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
183,20071,90.0,sa,635433,4,2,26,Describing routines,"
      Sean Plays basketball every day in the afternoon. Plays computer games at 6 p.m. in the evening. Watches movies once a week on Saturdays at 5 p.m. in the  afternoon.  Granny Does the laundry once a week on Tuesday afternoon. Does gardening in the morning. Sets the table always at 6 p.m. in the evening.  Me I feed the dog at 8 a.m. every day. Walk the dog in the afternoon.%% Feed the dog again at 5 p.m. in the evening every day.
    ",Plays computer games at 6 p.m. in the evening .
184,20071,90.0,sa,635433,4,2,26,Describing routines,"
      Sean Plays basketball every day in the afternoon. Plays computer games at 6 p.m. in the evening. Watches movies once a week on Saturdays at 5 p.m. in the  afternoon.  Granny Does the laundry once a week on Tuesday afternoon. Does gardening in the morning. Sets the table always at 6 p.m. in the evening.  Me I feed the dog at 8 a.m. every day. Walk the dog in the afternoon.%% Feed the dog again at 5 p.m. in the evening every day.
    ",Does gardening in the morning .
185,20071,90.0,sa,635433,4,2,26,Describing routines,"
      Sean Plays basketball every day in the afternoon. Plays computer games at 6 p.m. in the evening. Watches movies once a week on Saturdays at 5 p.m. in the  afternoon.  Granny Does the laundry once a week on Tuesday afternoon. Does gardening in the morning. Sets the table always at 6 p.m. in the evening.  Me I feed the dog at 8 a.m. every day. Walk the dog in the afternoon.%% Feed the dog again at 5 p.m. in the evening every day.
    ",Sets the table always at 6 p.m. in the evening .
186,68075,90.0,sa,637988,5,5,37,Filling out an insurance claim form,"
      'Rear Window.' Movie i just saw 'Rear Window.'What an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock.'Rear Window' is a dark story, like most Hitchcock movies.L.B. is played by james Stewart. L.B.is a photographer,but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor
    ",is played by james Stewart .
187,80528,70.0,sa,638674,4,2,26,Describing routines,"
      Mohammad plays football everyday . plays computar games at 7 p.m once a week .  Does the laundry once a month .  Faisal pays bills on Sunday. watches moves every day .  me I do shopping on monday . I do gardning every day morning.
    ",Does the laundry once a month .
188,80528,70.0,sa,638674,4,2,26,Describing routines,"
      Mohammad plays football everyday . plays computar games at 7 p.m once a week .  Does the laundry once a month .  Faisal pays bills on Sunday. watches moves every day .  me I do shopping on monday . I do gardning every day morning.
    ",watches moves every day .
189,73611,80.0,sa,638701,1,4,4,Describing your family in an email,"
      hi. my name's fahad I'm twnty-seven yaers old .I'm from saudi arabia I live madinah . the are five people in my family: my mother , my brother and my sister . my mother is forty-one . is live madinah my sister is twnty-four .%%and brother is twnty-fife. is live jedah . how about you ?
    ",is live madinah my sister is twnty-four .
190,73611,80.0,sa,638701,1,4,4,Describing your family in an email,"
      hi. my name's fahad I'm twnty-seven yaers old .I'm from saudi arabia I live madinah . the are five people in my family: my mother , my brother and my sister . my mother is forty-one . is live madinah my sister is twnty-four .%%and brother is twnty-fife. is live jedah . how about you ?
    ",is live jedah .
191,33153,80.0,eg,639958,5,4,36,Giving instructions to a house-sitter,"
      Hey .  Every day morning, feed dogs, water the plants,feed birds and clean the kitchen. Takes the dogs for a walk twice times every day 8:30 AM and 8 o'clock PM. Don't walk when the sky rainy but play games.Check the birds water twice a week on Tuesday and Thursday.Feed fish three times a week , Monday, Wednesday and Friday.Takes out the trash every  Tuesday night.%% Clean the house and sweep the floor twice a week. your friend.
    ",Takes the dogs for a walk twice times every day 8:30 AM and 8 o'clock PM .
192,168038,80.0,ae,645547,7,4,52,Writing about a memorable experience,"
      Actually i want to speak today about TV in my country . In my opinion TV in my country is not too useful and not too harmful. Is not too useful because it is based only in entertaining and news , i strongly that it is should be more educational but i saw in this  month one short program in Dubai channel talk about how to improve yourself , i think they should increase the program in same field . and is not too harmful because there is not too much violence and six on TV .  Regards
    ","Is not too useful because it is based only in entertaining and news , i strongly that it is should be more educational but i saw in this month one short program in Dubai channel talk about how to improve yourself , i think they should increase the program in same field ."
193,98879,95.0,sa,646586,2,2,10,Writing a birthday invitation,"
      Hi !  Im 24 on Saturday. Im having a party at my house. Lets eat cake, drink juice, dance and sing and watch movie.  The party starts at 8:30.  Hope you can come!  Amani
    ","Lets eat cake , drink juice , dance and sing and watch movie ."
194,5322,95.0,sa,649446,3,6,22,Writing your online profile,"
      Name: Maha Ahmad Age: 26 Birthday: 15 December. Like doing: cooking, swimming, doing yoga, and reading. Lives in: Jeddah, Saudi Arabia. Favorite season: summer. Animal: nothing. Time: morning. Day: Tuesday. Number: 3
    ","Lives in : Jeddah , Saudi Arabia ."
195,91566,70.0,sa,649520,3,3,19,Renovating your home,"
      I can recommend Sheraton Riyadh Hotel. It's in the heart of the city centre. The roooms are clean and comfortable. Is there free wireless internet. Also the rates are resonable, around $100 a night.  It's have a swimming pool. Oh and the food in the restaurant is nice.
    ",Is there free wireless internet .
196,96181,95.0,sa,649922,2,2,10,Writing a birthday invitation,"
      Hi!  Im 21 on Saturday. Im having a party at my house.  Lets eat cake, dance and sing.  The party starts at 8 O'clock.  Hope you can come!  wedy
    ","Lets eat cake , dance and sing ."
197,6901,90.0,sa,650607,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' what an amazing movie! 'Rear Window' was  made in 1954 and was directed by the famous alfred hitchcock. 'Rear Window' is a dark story, like most hitchcock movies. L.B. is played by james stewart. B.L. is photographer, but his leg is borken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl hannah's acting was dreadful!
    ",is played by james stewart .
198,6901,90.0,sa,650607,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' what an amazing movie! 'Rear Window' was  made in 1954 and was directed by the famous alfred hitchcock. 'Rear Window' is a dark story, like most hitchcock movies. L.B. is played by james stewart. B.L. is photographer, but his leg is borken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl hannah's acting was dreadful!
    ","is photographer , but his leg is borken ."
199,6901,90.0,sa,650607,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' what an amazing movie! 'Rear Window' was  made in 1954 and was directed by the famous alfred hitchcock. 'Rear Window' is a dark story, like most hitchcock movies. L.B. is played by james stewart. B.L. is photographer, but his leg is borken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl hannah's acting was dreadful!
    ",begins using his camera to fight evil .
200,136721,80.0,sa,653113,4,1,25,Writing about what you do,"
      Hi , im ahmad. Im a student , i talk on the phone with my friends and send some emails to my teachers. i study hard every day and do my homework. i go to my family in each weakend. i like my jop and i want to help my self , my community , and all people.  i like to study because the scince is the best way to renaissnce.
    ","Im a student , i talk on the phone with my friends and send some emails to my teachers ."
201,129754,95.0,sa,655666,4,2,26,Describing routines,"
      Hi housekeeper, Does housework every day and mops the floor on Friday afternoon. Does the laundry and ironing on Sunday morning. Makes dinner at 6 pm and sets the table at 7 pm. I walk the dog every day morning. You can watches TV or plays video games after finish your works.
    ",Does the laundry and ironing on Sunday morning .
202,68879,90.0,sa,663377,3,2,18,Describing a friend's weekend routine,"
      Al Riyadh Is a big city in the middle of Saudi Arabia. It's capital city. Has a lot of tall buildings. Also has tow famous skyscrapers are Al Faisaliah Tower and Al Mamlaka Tower, located east of Riyadh on the king Fahad Road. Also has a lot of Commercial centers, Museums and Festivals in Riyadh.
    ",Has a lot of tall buildings .
203,105983,90.0,sa,665973,1,6,6,Signing up for a dating website,"
      The fish good restaurant . The food is very . has fresh fish and salad good and breakfast is very good not expensive .
    ",has fresh fish and salad good and breakfast is very good not expensive .
204,104028,80.0,eg,675443,11,1,81,Writing a movie review,"
      a lot diplomas and I am keen to collect a lot of diploma and about my future I want to have delegation to study out of my country to have a good educationdesign on the computer I in main what I want to be in the future ? is going to be a scientist in physics .
    ",is going to be a scientist in physics .
205,104028,60.0,eg,675458,16,1,121,Attending a robotics conference,"
      In my way as a one who study about robot I think the pros for robots is more than cons, one of pros that it can do the hardest job for the human that the human make himself at risk when he do it, like defuse bombs and fighting with military and a lot of risky job that make the human life in edge, one of the cons that if make a lot of them i think we will exchange the human with them the Question is, Why ? isn't that, ofcourse because robot do not do mistakes people do robots do not get tired people get, robots do not ge boring people get and alot of defferences make the robots much better in some positions not at all .
    ","is n't that , ofcourse because robot do not do mistakes people do robots do not get tired people get , robots do not ge boring people get and alot of defferences make the robots much better in some positions not at all ."
